pdbid	total_aa	distinct_bp	tot_aa_var_1kgenomes	dist_bp_var_1kgenomes	perc_var_1kgenomes
4KVP	777	195	196	63	0.2523
2X0U	389	195	98	63	0.2519
4AGP	393	198	99	64	0.2519
2J20	389	195	98	63	0.2519
2X0W	389	195	98	63	0.2519
1TSR	585	196	147	63	0.2513
1UOL	390	195	98	63	0.2513
2PCX	199	199	50	64	0.2513
2J1Z	390	195	98	63	0.2513
3D0A	780	197	196	64	0.2513
2J1W	390	195	98	63	0.2513
1TUP	585	196	147	63	0.2513
4AGN	394	199	99	64	0.2513
2BIM	390	195	98	63	0.2513
3Q06	812	203	204	65	0.2512
3Q01	406	203	102	65	0.2512
2VUK	391	196	98	63	0.2506
4AGQ	391	197	98	63	0.2506
2FEJ	204	204	51	65	0.2500
1UYA	16	16	4	4	0.2500
4AGL	392	197	98	63	0.2500
1UYB	16	16	4	4	0.2500
4HJE	800	200	200	64	0.2500
2LD9	76	76	19	19	0.2500
3KMD	800	200	200	64	0.2500
3D07	389	198	97	64	0.2494
2J1Y	759	193	189	62	0.2490
3TS8	820	205	204	65	0.2488
3Q05	820	205	204	65	0.2488
2YBG	764	192	190	62	0.2487
3I85	153	84	38	20	0.2484
2X6G	1154	68	286	16	0.2478
3HFF	85	85	21	23	0.2471
2LEJ	142	142	35	42	0.2465
2LSB	142	142	35	42	0.2465
2LV1	142	142	35	42	0.2465
2LFT	142	142	35	42	0.2465
4AWN	260	260	64	69	0.2462
2X0V	386	196	95	63	0.2461
2BIP	175	175	43	57	0.2457
2BIQ	175	175	43	57	0.2457
2XWR	399	200	98	63	0.2456
3KZ8	384	192	94	60	0.2448
4BCY	139	139	34	39	0.2446
2ZKW	287	148	70	40	0.2439
1DC2	156	156	38	42	0.2436
2A5E	156	156	38	42	0.2436
1A5E	156	156	38	42	0.2436
2L86	37	37	9	9	0.2432
2KB8	37	37	9	9	0.2432
2KUN	148	148	36	43	0.2432
3D09	181	181	44	57	0.2431
2J3S	255	255	62	65	0.2431
2X69	330	66	80	16	0.2424
3TN1	333	67	80	16	0.2402
1OZU	256	146	61	40	0.2383
2JYT	55	55	13	15	0.2364
1FV1	737	369	174	131	0.2361
2FG8	1392	174	328	50	0.2356
2ZKX	554	153	130	40	0.2347
3KBX	320	64	75	15	0.2344
3K91	256	143	60	39	0.2344
4E82	60	30	14	9	0.2333
4E83	60	30	14	9	0.2333
2O10	60	60	14	16	0.2333
3APV	343	173	80	42	0.2332
1B53	138	69	32	16	0.2319
1B50	138	69	32	16	0.2319
2VR8	302	151	70	40	0.2318
2WYZ	302	151	70	40	0.2318
2C9S	302	151	70	40	0.2318
3T5W	1812	151	420	40	0.2318
2FFX	173	173	40	48	0.2312
1P1V	407	138	94	37	0.2310
3CQP	568	152	131	40	0.2306
3APU	347	175	80	42	0.2305
3CQQ	230	128	53	35	0.2304
2WKO	304	153	70	40	0.2303
3GZP	530	153	122	40	0.2302
3H2P	226	117	52	31	0.2301
1HL5	2734	153	628	40	0.2297
2ZKY	1528	153	350	40	0.2291
1DSW	153	153	35	40	0.2288
2C9V	306	153	70	40	0.2288
2WZ5	306	153	70	40	0.2288
4A7T	306	153	70	40	0.2288
1KMG	153	153	35	40	0.2288
1PU0	1530	153	350	40	0.2288
2GBV	1530	153	350	40	0.2288
2LU5	153	153	35	40	0.2288
1SPD	306	153	70	40	0.2288
1MFM	153	153	35	40	0.2288
2AF2	306	153	70	40	0.2288
2WZ6	306	153	70	40	0.2288
4A7U	306	153	70	40	0.2288
2XJK	153	153	35	40	0.2288
2VR6	306	153	70	40	0.2288
1UXL	1530	153	350	40	0.2288
2WZ0	306	153	70	40	0.2288
4A7Q	306	153	70	40	0.2288
3KH3	1836	153	420	40	0.2288
2V0A	306	153	70	40	0.2288
3GZO	1530	153	350	40	0.2288
1RK7	153	153	35	40	0.2288
1AZV	306	153	70	40	0.2288
4A7V	306	153	70	40	0.2288
2XJL	153	153	35	40	0.2288
1FUN	1530	153	350	40	0.2288
1N18	1530	153	350	40	0.2288
4A7G	306	153	70	40	0.2288
1BA9	153	153	35	40	0.2288
2VR7	306	153	70	40	0.2288
2C9U	306	153	70	40	0.2288
1UXM	1836	153	420	40	0.2288
4A7S	306	153	70	40	0.2288
3KH4	918	153	210	40	0.2288
3GQF	918	153	210	40	0.2288
1PTZ	306	153	70	40	0.2288
4B3E	1530	153	350	40	0.2288
1SOS	1530	153	350	40	0.2288
2NNX	612	153	140	40	0.2288
1N19	306	153	70	40	0.2288
2WYT	306	153	70	40	0.2288
1L3N	306	153	70	40	0.2288
2JYE	70	70	16	17	0.2286
2H32	228	228	52	58	0.2281
2FG4	171	171	39	47	0.2281
3APW	351	176	80	42	0.2279
3G5P	720	180	164	41	0.2278
3G5K	720	180	164	41	0.2278
3QQD	220	116	50	32	0.2273
4EJJ	1857	465	421	118	0.2267
3EBS	1857	465	421	118	0.2267
1Z11	1856	465	420	118	0.2263
2FDY	1856	465	420	118	0.2263
2FDU	1856	465	420	118	0.2263
2PG6	1856	465	420	118	0.2263
2FDV	1856	465	420	118	0.2263
3H2Q	464	124	105	33	0.2263
1Z10	1856	465	420	118	0.2263
2FDW	1856	465	420	118	0.2263
2PG7	1855	464	419	117	0.2259
3ECV	532	153	120	40	0.2256
2PG5	1854	464	418	117	0.2255
1HL4	533	153	120	40	0.2251
2R27	240	120	54	32	0.2250
3RE0	529	153	119	40	0.2250
2GBU	529	153	119	40	0.2250
3ECU	529	153	119	40	0.2250
4E86	267	30	60	9	0.2247
3APX	178	178	40	42	0.2247
3T3Q	1852	463	416	116	0.2246
3T3R	1852	463	416	116	0.2246
2GBT	530	153	119	40	0.2245
3KQ0	174	174	39	45	0.2241
1S9K	384	384	86	91	0.2240
1A02	384	384	86	91	0.2240
3ECW	528	153	118	40	0.2235
3JQZ	1164	582	260	140	0.2234
1OZT	1017	153	227	40	0.2232
1YSX	193	193	43	48	0.2228
3ONS	72	72	16	17	0.2222
2LBG	27	27	6	7	0.2222
4EMX	1160	581	257	139	0.2216
4LA0	1161	581	257	139	0.2214
4LB9	583	583	129	139	0.2213
1N5U	583	583	129	139	0.2213
4L8U	583	583	129	139	0.2213
3NWV	416	104	92	25	0.2212
1J3S	104	104	23	25	0.2212
1HK3	547	547	121	131	0.2212
1OEZ	452	113	100	30	0.2212
1O9X	579	579	128	138	0.2211
4K2C	1158	579	256	138	0.2211
3OJ3	579	73	128	17	0.2211
4L9Q	1159	581	256	139	0.2209
1HK2	548	548	121	131	0.2208
2XW1	1114	560	246	133	0.2208
2XVQ	1114	560	246	133	0.2208
4IW1	548	548	121	131	0.2208
2BXA	1114	560	246	133	0.2208
2BXE	1114	560	246	133	0.2208
2YDF	1114	560	246	133	0.2208
2XW0	1114	560	246	133	0.2208
2I2Z	580	580	128	138	0.2207
1UOR	580	580	128	138	0.2207
2VUE	1102	555	243	132	0.2205
3LU7	1157	579	255	138	0.2204
1BKE	581	581	128	138	0.2203
2BXL	581	581	128	138	0.2203
1E7H	581	581	128	138	0.2203
2BXP	581	581	128	138	0.2203
2QSQ	218	110	48	24	0.2202
1HK5	582	582	128	138	0.2199
1E7F	582	582	128	138	0.2199
2BXN	582	582	128	138	0.2199
1GNI	582	582	128	138	0.2199
2XSI	582	582	128	138	0.2199
3SQJ	1164	582	256	138	0.2199
2BXK	582	582	128	138	0.2199
1E7G	582	582	128	138	0.2199
2BXO	582	582	128	138	0.2199
1BJ5	582	582	128	138	0.2199
1GNJ	582	582	128	138	0.2199
2XVV	582	582	128	138	0.2199
1E7C	582	582	128	138	0.2199
2I30	582	582	128	138	0.2199
3B9L	582	582	128	138	0.2199
2XVW	582	582	128	138	0.2199
1HK4	582	582	128	138	0.2199
3UIV	1164	582	256	138	0.2199
1E7E	582	582	128	138	0.2199
2BXM	582	582	128	138	0.2199
3CX9	582	582	128	138	0.2199
1E7I	582	582	128	138	0.2199
2BXQ	582	582	128	138	0.2199
3B9M	582	582	128	138	0.2199
2BXI	582	582	128	138	0.2199
1AO6	1156	578	254	137	0.2197
4L9K	1156	578	254	137	0.2197
2BXF	1156	578	254	137	0.2197
4G04	1156	578	254	137	0.2197
3LU6	1156	578	254	137	0.2197
2BXC	1156	578	254	137	0.2197
2BXG	1156	578	254	137	0.2197
2BX8	1156	578	254	137	0.2197
2ESG	578	578	127	137	0.2197
2BXD	1156	578	254	137	0.2197
1BM0	1156	578	254	137	0.2197
4IW2	578	578	127	137	0.2197
1E78	1156	578	254	137	0.2197
4G03	1156	578	254	137	0.2197
4LB2	1156	578	254	137	0.2197
1E7A	1156	578	254	137	0.2197
2BXB	1156	578	254	137	0.2197
1HA2	583	583	128	138	0.2196
1H9Z	583	583	128	138	0.2196
1E7B	1154	578	253	137	0.2192
3JRY	1150	575	252	136	0.2191
2H3N	420	216	92	54	0.2190
3LU8	1146	578	251	137	0.2190
1ZGL	1353	354	296	125	0.2188
2LXZ	32	32	7	9	0.2188
2QST	220	110	48	24	0.2182
4E99	541	541	118	128	0.2181
3L33	844	211	184	51	0.2180
1H4W	211	211	46	51	0.2180
3TDL	574	574	125	135	0.2178
1ZMP	115	32	25	9	0.2174
2XVU	1093	552	237	131	0.2168
1IVT	120	120	26	32	0.2167
2F60	60	60	13	16	0.2167
1HK1	541	541	117	127	0.2163
3GZQ	222	113	48	29	0.2162
3A73	1138	569	246	133	0.2162
2OME	2640	330	568	75	0.2152
3E3R	327	185	70	45	0.2141
1IFR	108	108	23	28	0.2130
2VUF	1086	548	231	127	0.2127
2BXH	1114	557	236	128	0.2118
1Z29	274	274	58	62	0.2117
1HGU	185	185	39	41	0.2108
2KR6	176	176	37	41	0.2102
5PNT	157	157	33	33	0.2102
3N8I	154	154	32	32	0.2078
2LY4	130	130	27	28	0.2077
2KPE	58	29	12	6	0.2069
4A6L	952	238	196	58	0.2059
2F9O	874	219	180	54	0.2059
4B95	1244	327	256	70	0.2058
1HUW	141	141	29	30	0.2057
3GEF	428	107	88	26	0.2056
2F9N	876	219	180	54	0.2055
2FXR	876	219	180	54	0.2055
2BM2	876	219	180	54	0.2055
2GDD	876	219	180	54	0.2055
2FS8	876	219	180	54	0.2055
1LTO	876	219	180	54	0.2055
2FWW	876	219	180	54	0.2055
2FS9	876	219	180	54	0.2055
2FPZ	876	219	180	54	0.2055
3TNU	185	185	38	45	0.2054
2AMY	229	229	47	52	0.2052
2Q4R	229	229	47	52	0.2052
1A0L	880	220	180	54	0.2045
3ZUN	1269	326	258	70	0.2033
1W6P	197	110	40	24	0.2030
1W6M	197	110	40	24	0.2030
1W6Q	197	110	40	24	0.2030
1W6N	197	110	40	24	0.2030
1W6O	197	110	40	24	0.2030
3ZRF	1280	328	259	70	0.2023
3ZTC	1286	328	260	70	0.2022
3VUW	223	75	45	15	0.2018
3GT8	1125	290	227	80	0.2018
3ZRC	1284	330	259	71	0.2017
2ZA5	972	243	196	58	0.2016
2ZEB	972	243	196	58	0.2016
2ZEC	972	243	196	58	0.2016
3ZTD	1277	325	257	68	0.2013
3W2R	274	274	55	77	0.2007
2WPK	279	279	56	66	0.2007
2WPH	279	279	56	66	0.2007
2WPL	279	279	56	66	0.2007
2WPI	279	279	56	66	0.2007
2WPM	279	279	56	66	0.2007
2WPJ	279	279	56	66	0.2007
1LQB	334	334	67	71	0.2006
3RUL	300	75	60	15	0.2000
3NE4	370	370	74	84	0.2000
2M9W	60	60	12	12	0.2000
2JP1	120	60	24	12	0.2000
1OO8	370	370	74	84	0.2000
4AWJ	1251	321	250	68	0.1998
1IZ2	371	371	74	84	0.1995
3T1P	371	371	74	84	0.1995
1LM8	336	336	67	71	0.1994
1QLP	372	372	74	84	0.1989
3CWM	368	368	73	83	0.1984
4B9K	1275	330	253	68	0.1984
4AJY	333	333	66	70	0.1982
4AQI	96	96	19	20	0.1979
1ATU	374	374	74	84	0.1979
2ITY	283	283	56	78	0.1979
2GS7	557	281	110	77	0.1975
3VUY	228	76	45	15	0.1974
4HJK	76	76	15	15	0.1974
2LVO	76	76	15	15	0.1974
2L3Z	76	76	15	15	0.1974
3ALB	304	76	60	15	0.1974
2LVP	152	76	30	15	0.1974
3VUX	228	76	45	15	0.1974
2RR9	152	76	30	15	0.1974
2LVQ	152	76	30	15	0.1974
2RSU	76	76	15	15	0.1974
3CWL	370	370	73	83	0.1973
1KCT	375	375	74	84	0.1973
1PSI	370	370	73	83	0.1973
2ITZ	284	284	56	78	0.1972
2ITT	284	284	56	78	0.1972
2EB3	279	279	55	77	0.1971
1VCB	1280	320	252	66	0.1969
1HP7	376	376	74	84	0.1968
3W2S	295	295	58	80	0.1966
2ITV	285	285	56	78	0.1965
2ITO	285	285	56	78	0.1965
4K7S	214	72	42	14	0.1963
2GK2	214	107	42	21	0.1963
2QUG	367	367	72	82	0.1962
2ITU	286	286	56	78	0.1958
1WGL	46	46	9	9	0.1957
2JIV	511	262	100	70	0.1957
1HY9	41	41	8	9	0.1951
3DRM	354	354	69	79	0.1949
4FQX	729	729	142	243	0.1948
1H8U	231	116	45	26	0.1948
1BU1	339	57	66	11	0.1947
3AUL	149	76	29	15	0.1946
4K7U	216	72	42	14	0.1944
4K7W	216	72	42	14	0.1944
3B5H	721	181	140	35	0.1942
3DRU	1057	356	204	77	0.1930
2ITN	285	285	55	77	0.1930
2REL	57	57	11	11	0.1930
1QMB	324	324	62	71	0.1914
2BRS	230	115	44	25	0.1913
2J5E	293	293	56	78	0.1911
3NDD	335	335	64	73	0.1910
2WXW	425	425	81	87	0.1906
3NDF	336	336	64	73	0.1905
2RFE	1042	293	198	77	0.1900
1FXY	111	111	21	23	0.1892
1L9L	74	74	14	14	0.1892
4I21	576	291	109	77	0.1892
7API	339	339	64	73	0.1888
4I1Z	287	287	54	76	0.1882
4I20	287	287	54	76	0.1882
8API	340	340	64	73	0.1882
3W2O	293	293	55	77	0.1877
2J5F	293	293	55	77	0.1877
2J6M	288	288	54	76	0.1875
2ITQ	288	288	54	76	0.1875
4I91	464	464	87	98	0.1875
2ITP	288	288	54	76	0.1875
3QOA	454	454	85	96	0.1872
3W2P	294	294	55	77	0.1871
2JIT	594	305	111	79	0.1869
1M14	289	289	54	76	0.1869
2ITW	289	289	54	76	0.1869
4JQ7	289	289	54	76	0.1869
4JQ8	289	289	54	76	0.1869
4JR3	289	289	54	76	0.1869
4GT5	273	273	51	52	0.1868
3UA5	922	463	172	98	0.1866
1TRN	418	209	78	45	0.1866
3W2Q	295	295	55	77	0.1864
4HJO	274	274	51	73	0.1861
3IBD	462	462	86	97	0.1861
3W32	317	317	59	81	0.1861
2UV3	242	125	45	30	0.1860
1D5S	334	334	62	71	0.1856
3GPD	668	334	124	66	0.1856
4F0I	556	284	103	53	0.1853
2CR3	92	92	17	18	0.1848
2JIU	607	310	112	79	0.1845
3QU8	2719	461	501	97	0.1843
4G5P	581	307	107	77	0.1842
3LC5	277	277	51	59	0.1841
1U8F	1332	333	244	65	0.1832
1ZNQ	1332	333	244	65	0.1832
3VJN	284	284	52	71	0.1831
1J9O	93	93	17	17	0.1828
1J8I	93	93	17	17	0.1828
1UFX	93	93	17	17	0.1828
2EB2	290	290	53	72	0.1828
1HYN	1188	302	217	78	0.1827
3IKA	597	310	109	78	0.1826
3LC3	560	280	102	59	0.1821
1RFN	280	280	51	59	0.1821
2ITX	291	291	53	75	0.1821
2LFH	110	55	20	10	0.1818
1ILT	286	143	52	27	0.1818
3GM2	127	127	23	25	0.1811
2IZ3	94	94	17	19	0.1809
1UMK	271	271	49	52	0.1808
1LS6	288	288	52	61	0.1806
1ILR	288	145	52	27	0.1806
3U3R	288	288	52	61	0.1806
3U3O	288	288	52	61	0.1806
4GRA	576	288	104	61	0.1806
3QVU	576	288	104	61	0.1806
2D06	576	288	104	61	0.1806
3QVV	576	288	104	61	0.1806
4HCK	61	61	11	11	0.1803
5HCK	61	61	11	11	0.1803
3U3K	577	289	104	61	0.1802
2PFR	572	289	103	55	0.1801
3U3F	511	130	92	25	0.1800
1M17	300	300	54	76	0.1800
3U3M	289	289	52	61	0.1799
1Z28	289	289	52	61	0.1799
3KFV	178	178	32	35	0.1798
2DKX	89	89	16	17	0.1798
4GTU	1736	217	312	41	0.1797
3IX0	362	94	65	19	0.1796
4I24	568	300	102	80	0.1796
1NUN	340	340	61	72	0.1794
2IRT	290	145	52	27	0.1793
2KM2	268	134	48	27	0.1791
2ZKN	268	134	48	27	0.1791
2LLY	134	134	24	26	0.1791
1LIL	380	190	68	35	0.1789
4I23	291	291	52	67	0.1787
1F9Q	235	81	42	12	0.1787
3U3C	129	129	23	25	0.1783
2D9C	129	129	23	26	0.1783
1HRY	73	73	13	14	0.1781
1HRZ	73	73	13	14	0.1781
1F9S	236	81	42	12	0.1780
3U3J	574	287	102	60	0.1777
1IRP	152	152	27	28	0.1776
2YHN	124	62	22	12	0.1774
2RFD	548	280	97	64	0.1770
1GZW	266	134	47	27	0.1767
2OTP	386	194	68	38	0.1762
3FY1	750	377	132	67	0.1760
3RME	750	377	132	67	0.1760
1UVQ	375	375	66	83	0.1760
3RM8	750	377	132	67	0.1760
3RM4	750	377	132	67	0.1760
3RM9	750	377	132	67	0.1760
2JJV	222	115	39	22	0.1757
2EOT	74	74	13	13	0.1757
1EOT	74	74	13	13	0.1757
2HDM	74	74	13	13	0.1757
2YBU	2256	376	396	67	0.1755
3VJO	285	285	50	61	0.1754
4AOJ	667	235	117	43	0.1754
3AQQ	388	101	68	17	0.1753
2YBT	2262	377	396	67	0.1751
2LSR	80	80	14	14	0.1750
2KBQ	80	80	14	14	0.1750
2KBR	80	80	14	14	0.1750
3FXY	1504	379	263	68	0.1749
1CSB	504	252	88	45	0.1746
4IC2	126	64	22	11	0.1746
2IPP	252	252	44	45	0.1746
1HUC	504	252	88	45	0.1746
2PBH	253	253	44	45	0.1739
3PBH	253	253	44	45	0.1739
1PBH	253	253	44	45	0.1739
3BYH	374	374	65	69	0.1738
3LUE	3740	374	650	69	0.1738
1E0S	173	173	30	31	0.1734
4IC3	127	64	22	11	0.1732
3AI8	508	254	88	45	0.1732
3GM3	133	133	23	25	0.1729
1NRE	81	81	14	14	0.1728
1LRE	81	81	14	14	0.1728
2FYL	81	81	14	14	0.1728
3OYW	256	128	44	25	0.1719
3OY8	256	128	44	25	0.1719
1ZMM	128	33	22	6	0.1719
3T2T	256	128	44	25	0.1719
1PML	227	76	39	16	0.1718
3OJ2	688	344	118	70	0.1715
2JJU	210	114	36	24	0.1714
4JRV	286	286	49	63	0.1713
2GS2	292	292	50	64	0.1712
1ROA	111	111	19	20	0.1712
1P53	468	234	80	43	0.1709
1OV2	82	82	14	14	0.1707
1OP1	82	82	14	14	0.1707
2GS6	293	293	50	64	0.1706
2RF9	528	280	90	63	0.1705
2LK4	135	135	23	25	0.1704
1XKK	270	270	46	62	0.1704
3LXC	781	391	133	76	0.1703
3S5Y	781	391	133	76	0.1703
3GXT	781	391	133	76	0.1703
1R47	781	391	133	76	0.1703
3LX9	781	391	133	76	0.1703
3TV8	781	391	133	76	0.1703
3GXP	781	391	133	76	0.1703
1R46	781	391	133	76	0.1703
3HG5	781	391	133	76	0.1703
3HG2	781	391	133	76	0.1703
3HG4	782	392	133	76	0.1701
3HG3	789	395	134	76	0.1698
3LXA	789	395	134	76	0.1698
1RN7	112	112	19	20	0.1696
3ZR0	301	155	51	27	0.1694
3ZR1	301	155	51	27	0.1694
3LXB	791	396	134	76	0.1694
3S5Z	780	390	132	75	0.1692
3GXN	780	390	132	75	0.1692
3ZLZ	142	134	24	25	0.1690
4APO	296	154	50	29	0.1689
2W83	480	160	81	28	0.1688
3Q93	308	154	52	27	0.1688
3OJM	356	356	60	71	0.1685
4I22	279	279	47	61	0.1685
2W18	279	279	47	49	0.1685
2IG2	196	196	33	33	0.1684
3EU7	291	291	49	51	0.1684
1F9R	238	80	40	10	0.1681
3W33	280	280	47	61	0.1679
1GMY	757	253	127	44	0.1678
3SW0	185	185	31	35	0.1676
3N5C	293	161	49	28	0.1672
1J46	84	84	14	15	0.1667
4AIF	288	144	48	26	0.1667
1SAF	168	42	28	7	0.1667
1OLH	168	42	28	7	0.1667
1GR3	132	132	22	26	0.1667
1J47	84	84	14	15	0.1667
2LKQ	24	24	4	4	0.1667
2D9P	96	96	16	16	0.1667
1SAK	168	42	28	7	0.1667
1IRY	156	156	26	27	0.1667
3SAK	168	42	28	7	0.1667
1SAL	168	42	28	7	0.1667
1PKR	78	78	13	14	0.1667
1HFH	120	120	20	20	0.1667
1SAE	168	42	28	7	0.1667
1OLG	168	42	28	7	0.1667
3E5M	589	295	98	54	0.1664
2WMD	295	295	49	54	0.1661
2JHM	217	217	36	39	0.1659
2JHI	217	217	36	39	0.1659
2JHK	217	217	36	39	0.1659
2WNP	217	217	36	39	0.1659
2JHL	217	217	36	39	0.1659
2D31	712	367	118	72	0.1657
2WM3	296	296	49	54	0.1655
1UN3	115	115	19	20	0.1652
2D39	600	212	99	37	0.1650
3RP1	388	98	64	18	0.1649
1WH9	85	85	14	15	0.1647
2J5X	328	164	54	28	0.1646
1CEA	158	79	26	14	0.1646
1HPJ	79	79	13	14	0.1646
1CEB	158	79	26	14	0.1646
1HPK	79	79	13	14	0.1646
1O8T	79	79	13	13	0.1646
1Q4X	225	225	37	44	0.1644
3U6V	414	209	68	41	0.1643
3ZFB	414	208	68	41	0.1643
3ZFL	414	208	68	41	0.1643
1AUK	475	475	78	83	0.1642
1E33	475	475	78	83	0.1642
1WT6	195	69	32	12	0.1641
3A6N	756	381	124	65	0.1640
2B8W	549	276	90	47	0.1639
1N2K	476	476	78	83	0.1639
3GM1	281	142	46	25	0.1637
2BC9	281	281	46	48	0.1637
2B92	550	277	90	47	0.1636
3Q74	416	208	68	41	0.1635
1YDP	373	373	61	72	0.1635
1GSD	832	208	136	41	0.1635
2YQQ	49	49	8	9	0.1633
1N2L	478	478	78	83	0.1632
2LGP	92	92	15	16	0.1630
3KGR	295	99	48	18	0.1627
1TPK	240	80	39	16	0.1625
2D4H	548	296	89	51	0.1624
3HM5	74	74	12	12	0.1622
1X6A	74	74	12	12	0.1622
1YDK	426	220	69	42	0.1620
3DXF	562	291	91	52	0.1619
2ECG	68	68	11	11	0.1618
3TN2	68	68	11	11	0.1618
1F5N	563	563	91	95	0.1616
2WNG	297	297	48	53	0.1616
2X6L	328	66	53	11	0.1616
2LON	99	99	16	17	0.1616
3UG2	285	285	46	61	0.1614
1E3C	477	477	77	82	0.1614
1E2S	477	477	77	82	0.1614
1E1Z	477	477	77	82	0.1614
1IJQ	527	290	85	52	0.1613
1KOY	62	62	10	12	0.1613
1T0C	31	31	5	5	0.1613
2RGP	267	267	43	59	0.1610
1K5A	118	118	19	20	0.1610
4AHI	118	118	19	20	0.1610
3UG1	280	280	45	60	0.1607
1HPT	56	56	9	9	0.1607
3A7E	212	212	34	37	0.1604
1I3M	692	347	111	59	0.1604
1I3N	692	347	111	59	0.1604
1I3K	692	347	111	59	0.1604
1I3L	692	347	111	59	0.1604
4I1F	287	287	46	48	0.1603
2JHH	400	201	64	34	0.1600
2OJR	75	75	12	12	0.1600
4IEJ	75	75	12	12	0.1600
3I69	1751	221	280	42	0.1599
3IK9	1751	221	280	42	0.1599
3I6A	1752	221	280	42	0.1598
4AHG	119	119	19	20	0.1597
4AHD	238	119	38	20	0.1597
4AHL	119	119	19	20	0.1597
1K5B	119	119	19	20	0.1597
4B36	213	113	34	19	0.1596
1USB	439	220	70	42	0.1595
1JE4	69	69	11	11	0.1594
1HZJ	690	345	110	58	0.1594
1HUM	138	69	22	11	0.1594
1HUN	138	69	22	11	0.1594
1FYV	157	157	25	25	0.1592
1EK6	691	346	110	58	0.1592
3L0H	440	221	70	42	0.1591
3K9M	704	352	112	58	0.1591
3KTL	440	221	70	42	0.1591
2R3X	440	221	70	42	0.1591
1SJQ	88	88	14	14	0.1591
2R6K	440	221	70	42	0.1591
1K3L	440	221	70	42	0.1591
1EK5	346	346	55	58	0.1590
1XWG	434	221	69	42	0.1590
1LL8	107	107	17	18	0.1589
3BWM	214	214	34	37	0.1589
3BWY	214	214	34	37	0.1589
3IAR	359	359	57	63	0.1588
3GOP	271	271	43	55	0.1587
2QFH	208	208	33	37	0.1587
1PFM	252	63	40	9	0.1587
2JVN	126	126	20	20	0.1587
1PFN	252	63	40	9	0.1587
1XAR	290	146	46	25	0.1586
1J55	82	82	13	14	0.1585
1XFE	82	82	13	13	0.1585
4HVS	265	265	42	49	0.1585
1GSF	884	221	140	42	0.1584
1K3Y	442	221	70	42	0.1584
1GUH	884	221	140	42	0.1584
1GSE	442	221	70	42	0.1584
1UN5	120	120	19	20	0.1583
4AHM	120	120	19	20	0.1583
4AHF	120	120	19	20	0.1583
4AHK	240	120	38	20	0.1583
4BM9	278	278	44	46	0.1583
4AHH	120	120	19	20	0.1583
4AHE	120	120	19	20	0.1583
2O6L	297	157	47	26	0.1582
3G0E	272	272	43	50	0.1581
1IYF	76	76	12	14	0.1579
3LWK	171	171	27	28	0.1579
3R43	304	304	48	53	0.1579
2KPF	76	38	12	6	0.1579
1VRY	57	57	9	9	0.1579
1NDE	222	222	35	35	0.1577
2X36	1040	186	164	31	0.1577
1QH3	520	260	82	44	0.1577
1QH5	520	260	82	44	0.1577
2DOH	165	165	26	28	0.1576
1T45	273	273	43	50	0.1575
1BSX	470	235	74	44	0.1574
4F5A	108	108	17	19	0.1574
1DG3	502	502	79	82	0.1574
4F5B	108	108	17	19	0.1574
1XZX	235	235	37	44	0.1574
4F59	108	108	17	19	0.1574
1Y0X	235	235	37	44	0.1574
1K96	89	89	14	15	0.1573
1K9K	178	89	28	15	0.1573
1RH2	674	144	106	19	0.1573
1K9P	89	89	14	15	0.1573
3GWS	229	229	36	43	0.1572
4AKM	312	157	49	30	0.1571
2KL7	70	70	11	12	0.1571
4AHJ	121	121	19	20	0.1570
4FDJ	981	491	154	82	0.1570
1H53	121	121	19	20	0.1570
1UN4	121	121	19	20	0.1570
4FDI	982	492	154	82	0.1568
4I1H	287	287	45	47	0.1568
4GT4	517	266	81	46	0.1567
1F5Y	83	83	13	13	0.1566
3BEL	262	262	41	55	0.1565
3POZ	275	275	43	55	0.1564
2HZQ	160	160	25	26	0.1563
1RHP	256	64	40	9	0.1563
2H2R	269	135	42	22	0.1561
2FGB	301	301	47	52	0.1561
4DVQ	5450	462	851	73	0.1561
4ACS	872	219	136	37	0.1560
4H7C	295	295	46	51	0.1559
1L2J	430	234	67	35	0.1558
4GJX	1078	135	168	22	0.1558
1H0D	122	122	19	20	0.1557
1K59	122	122	19	20	0.1557
1B1I	122	122	19	20	0.1557
1H52	122	122	19	20	0.1557
4AOH	122	122	19	20	0.1557
2RLI	167	167	26	28	0.1557
1HBY	122	122	19	20	0.1557
4FDH	5484	470	854	75	0.1557
1K58	122	122	19	20	0.1557
2A14	257	257	40	44	0.1556
1PK2	90	90	14	17	0.1556
4IJQ	765	198	119	31	0.1556
2OZF	90	90	14	14	0.1556
3R8G	290	290	45	50	0.1552
3R7M	290	290	45	50	0.1552
3R94	290	290	45	50	0.1552
3R6I	290	290	45	50	0.1552
3R8H	290	290	45	50	0.1552
3UG8	290	290	45	50	0.1552
3UFY	290	290	45	50	0.1552
4GI0	400	136	62	22	0.1550
4GK1	930	136	144	22	0.1548
4ELL	537	397	83	60	0.1546
3R58	291	291	45	50	0.1546
1AWZ	123	123	19	20	0.1545
1B1E	123	123	19	20	0.1545
2ANG	123	123	19	20	0.1545
1ANG	123	123	19	20	0.1545
1B1J	123	123	19	20	0.1545
3GGC	421	215	65	33	0.1544
4GJ0	531	135	82	22	0.1544
1ALD	363	363	56	57	0.1543
2ALD	363	363	56	57	0.1543
1ZQ5	311	311	48	53	0.1543
4ALD	363	363	56	57	0.1543
2PNY	227	227	35	36	0.1542
